what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328255807578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255809031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255827500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255830015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255863562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255864484
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255865515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255865953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255867031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255867562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255868750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255871093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255873171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255875078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255934687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255939531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255943500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255947578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255949640
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1328255950437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255950468
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1328255954515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328255956000
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328255956000
